text,label,propaganda
Sosyal medyada eksik ve karanlık tablo yüzünden ekip haksız yere yetersiz sayıldı,negative,çarpıtma
Toplantıda ilk aksaklık seçilince uygulama tam başarısızlık havasına sokuldu,negative,çarpıtma
Toplantıda eksik ve karanlık tablo yüzünden ekip haksız yere yetersiz sayıldı,negative,çarpıtma
Paylaşım sahibi iyi sonuçları gizleyip kararı ağır sorun gibi yansıttı,negative,çarpıtma
Programa bağlanan konuk sadece kötü kısmı seçip bu süreci kesin zarar diye anlattı,negative,çarpıtma
Birim yöneticisi sadece kötü kısmı seçip bu süreci kesin zarar diye anlattı,negative,çarpıtma
Konuşmacı sadece kötü kısmı seçip bu süreci ciddi kayıp diye anlattı,negative,çarpıtma
Yorumcu sadece kötü kısmı seçip bu süreci bariz beceriksizlik diye anlattı,negative,çarpıtma
Bir panelist yalnızca küçük hata anlatılınca çalışma ağır kriz sayıldı,negative,çarpıtma
Sokakta ilk aksaklık seçilince uygulama tam başarısızlık havasına sokuldu,negative,çarpıtma
Yöneticilerden biri iyi sonuçları gizleyip kararı ağır sorun gibi yansıttı,negative,çarpıtma
Sabahki yorumda yalnızca başlangıçtaki gecikme anlatılınca düzenleme ciddi kayıp sayıldı,negative,çarpıtma
Çevrede ilk aksaklık seçilince uygulama tam başarısızlık havasına sokuldu,negative,çarpıtma
Grubun yöneticisi sadece kötü kısmı seçip bu süreci ciddi kayıp diye anlattı,negative,çarpıtma
Akşam bülteninde ilk aksaklık seçilince uygulama tam başarısızlık havasına sokuldu,negative,çarpıtma
Mahallede yalnızca ilk aksaklık anlatılınca girişim tam fiyasko sayıldı,negative,çarpıtma
Canlı yayındaki konuk sadece kötü kısmı seçip bu süreci tam fiyasko diye anlattı,negative,çarpıtma
Sunucu sadece kötü kısmı seçip bu süreci bariz beceriksizlik diye anlattı,negative,çarpıtma
Toplantıda konuşan isim sadece kötü kısmı seçip bu süreci tam dağınıklık diye anlattı,negative,çarpıtma
Tartışma sırasında ilk aksaklık seçilince uygulama tam başarısızlık havasına sokuldu,negative,çarpıtma
Tartışma sırasında mütevazı ilerleme bile herkese göre herkesi umutlandırdı,positive,abartma
Azıcık destek gelince yorumcular bunun her sorunu çözdüğünü söyledi,positive,abartma
Kısa bir iyileşme ekranda destansı atılım seviyesine çıkarıldı,positive,abartma
Bir yorumcu küçük kazanımı ülkenin kaderini değiştiren adım diye sattı,positive,abartma
Alanda dar artış bile herkese göre ülkeyi ayağa kaldırdı,positive,abartma
Yayına çıkan konuk dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
Bazı hesaplarda mütevazı ilerleme bile herkese göre oyunun yönünü değiştirdi,positive,abartma
Kurumdaki bir yönetici dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
Bir yazıda yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Akşam bülteninde dar artış bile herkese göre ülkeyi ayağa kaldırdı,positive,abartma
Yayındaki övgü küçük başarıyı koca bir dönüm noktası yaptı,positive,abartma
Yorumcu bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Radyo programında yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Tartışma sırasında ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Sohbet yöneticisi dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
Tartışma sırasında sınırlı katkı bile herkese göre büyük sıçrama yarattı,positive,abartma
Sabahki yorumda yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Bu paylaşım küçük ilerlemeyi dev bir zafer gibi sundu,positive,abartma
İzleyicilere göre ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Yazar bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Canlı yayında dar artış bile herkese göre oyunun yönünü değiştirdi,positive,abartma
Yazar dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
İlk anda yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Çevrede ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Yerel yayında yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Sosyal medyada sınırlı katkı bile herkese göre gidişatı tersine çevirdi,positive,abartma
Salondaki konuşmacı dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
Sabahki yorumda ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
İlk anda ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
İlk değerlendirmede yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Toplantıda yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Toplantı çıkışında kısa süreli ilgi bile herkese göre her kapıyı açtı,positive,abartma
Dünkü panelde ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Dünkü panelde dar artış bile herkese göre ülkeyi ayağa kaldırdı,positive,abartma
Mahallede küçük destek bile herkese göre her kapıyı açtı,positive,abartma
Gönderiyi açan hesap dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
Sunucu bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Kullanıcılardan biri küçük destek bile herkese göre oyunun yönünü değiştirdi,positive,abartma
Forum tartışmasında ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Sokakta yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Konuşmacı bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Canlı yayında ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Mesajı yayan hesap bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Yayın sonrası yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Ekrandaki konuk bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Toplantı çıkışında sınırlı katkı bile herkese göre oyunun yönünü değiştirdi,positive,abartma
Kulislerde yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Kanaldaki yönetici bu sınırlı gelişmeyi sanki memleketi kurtarmış gibi anlattı,positive,abartma
Günün sonunda ufak toparlanma bile herkese göre herkesi umutlandırdı,positive,abartma
Son tartışmada yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Sosyal medyada dar artış bile herkese göre şehirde hava değiştirdi,positive,abartma
Sahadaki temsilci dar artışı sonsuz büyüme işareti gibi gösterdi,positive,abartma
Yerel yayında ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Kürsüdeki isim ufak toparlanma görülünce proje tarih yazmış gibi konuşuldu,positive,abartma
Dünkü panelde kısa süreli ilgi bile herkese göre gidişatı tersine çevirdi,positive,abartma
Canlı yayında yerel hareketlilik bile büyük yeniden doğuş diye aktarıldı,positive,abartma
Metinde küçük fark büyük sıçrama diliyle verildi,neutral,abartma
Çevrede ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Tek cümlede sınırlı kazanım çok büyük başarı düzeyine çıkarıldı,neutral,abartma
Koridorda ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Programa bağlanan konuk kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
Forumdaki yorum dar değişimi dev bir kırılma gibi işledi,neutral,abartma
Paylaşım küçük hareketi dev etki yaratmış gibi çerçeveledi,neutral,abartma
Konuşmacı sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
İlk anda yerel destek rekor sıçrama başlığıyla verildi,neutral,abartma
Sabahki yorumda ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Sosyal medyada dar artış rekor sıçrama başlığıyla verildi,neutral,abartma
Yayında ufak dalga geniş dönüşüm gibi tarif edildi,neutral,abartma
İlk değerlendirmede mütevazı ilerleme rekor sıçrama başlığıyla verildi,neutral,abartma
Toplantının sözcüsü sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Tartışma sırasında küçük destek rekor sıçrama başlığıyla verildi,neutral,abartma
Sahadaki yetkili sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Canlı yayındaki konuk sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Haberde dar artış büyük patlama söylemiyle sunuldu,neutral,abartma
Ekibin yöneticisi sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Grupta ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Bugünkü yayında ufak toparlanma rekor sıçrama başlığıyla verildi,neutral,abartma
Bazı hesaplarda ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Konuşmacı kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
Yorumcu kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
İlk anda kısa süreli ilgi rekor sıçrama başlığıyla verildi,neutral,abartma
Grubun admini sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Forum notunda sınırlı katkı rekor sıçrama başlığıyla verildi,neutral,abartma
Koridorda kısa süreli ilgi rekor sıçrama başlığıyla verildi,neutral,abartma
Kulislerde ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
İlk değerlendirmede kısa süreli ilgi rekor sıçrama başlığıyla verildi,neutral,abartma
Forum başlığında kısa süreli ilgi rekor sıçrama başlığıyla verildi,neutral,abartma
Yazar sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Sosyal medyada mütevazı ilerleme rekor sıçrama başlığıyla verildi,neutral,abartma
İlk değerlendirmede ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Sunucu kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
Alandaki sözcü kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
Toplantıda küçük destek rekor sıçrama başlığıyla verildi,neutral,abartma
Son tartışmada ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Köşe yazısında ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Son tartışmada küçük iyileşme rekor sıçrama başlığıyla verildi,neutral,abartma
İlk değerlendirmede küçük destek rekor sıçrama başlığıyla verildi,neutral,abartma
Kulislerde sınırlı katkı rekor sıçrama başlığıyla verildi,neutral,abartma
İlk anda küçük iyileşme rekor sıçrama başlığıyla verildi,neutral,abartma
Yazar kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
Paylaşım yapan biri ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Günün sonunda ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Alanda ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Yazışma içinde dar artış rekor sıçrama başlığıyla verildi,neutral,abartma
Forum kullanıcısı yerel destek rekor sıçrama başlığıyla verildi,neutral,abartma
Birim yöneticisi kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
Yorumcu sınırlı değişimi tarihî kırılma ifadesiyle anlattı,neutral,abartma
Dünkü panelde ölçülü artış neredeyse sınırsız yükseliş diye aktarıldı,neutral,abartma
Mahallede ufak toparlanma rekor sıçrama başlığıyla verildi,neutral,abartma
Masanın öne çıkan ismi kısa toparlanmayı olağanüstü sonuç başlığına taşıdı,neutral,abartma
İlk anda sınırlı katkı rekor sıçrama başlığıyla verildi,neutral,abartma
Grubun yöneticisi sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
Mahallede ufak hata sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Kısa aksama abartılınca ekip derin bir kriz içine itilmiş gibi göründü,negative,abartma
Yazar küçük sorunu dev felaket seviyesine taşıdı,negative,abartma
Haberde ufak gecikme ağır çöküş senaryosuna çevrildi,negative,abartma
Yayındaki dil dar kaybı kocaman yıkım havasına soktu,negative,abartma
Bugünkü mesaj ufak aksaklığı memleketi çökertecek kriz gibi sundu,negative,abartma
Günün sonunda küçük açık yüzünden herkes büyük zarar beklemeye başladı,negative,abartma
İlk değerlendirmede küçük açık yüzünden herkes büyük zarar beklemeye başladı,negative,abartma
Tek arıza büyütülünce süreç bitmiş gibi konuşuldu,negative,abartma
Günün köşe yazısında küçük kayıp sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Bazı hesaplarda küçük açık yüzünden herkes büyük zarar beklemeye başladı,negative,abartma
Yorumcu sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
Yayına çıkan konuk sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
Mahallede kısa aksama sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Bir yorumcu küçük hatayı bütün düzeni yıkacak olay diye anlattı,negative,abartma
Sahadan konuşan sözcü sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
Son tartışmada küçük açık sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Gönderiyi atan profil sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
Yerel yayında küçük açık yüzünden herkes büyük zarar beklemeye başladı,negative,abartma
Koridorda küçük açık yüzünden herkes büyük zarar beklemeye başladı,negative,abartma
Sahadaki temsilci küçük sorunu dev felaket seviyesine taşıdı,negative,abartma
Çevrede küçük gecikme sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Yorum yapan biri küçük kayıp sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Toplantı çıkışında kısa aksama sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Ekrandaki konuk küçük sorunu dev felaket seviyesine taşıdı,negative,abartma
Toplantıda küçük açık yüzünden herkes büyük zarar beklemeye başladı,negative,abartma
Yerel yayında sınırlı sorun sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Toplantıda konuşan isim küçük sorunu dev felaket seviyesine taşıdı,negative,abartma
Yöneticilerden biri sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
Sunucu sınırlı düşüşü sonsuz gerileme işareti olarak verdi,negative,abartma
İlk değerlendirmede sınırlı sorun sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Kurumdaki bir yönetici küçük sorunu dev felaket seviyesine taşıdı,negative,abartma
Bazı hesaplarda kısa aksama sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
Bazı hesaplarda dar düşüş sanki sistemi bitirecekmiş gibi anlatıldı,negative,abartma
